Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPosessionMinutes,TimeOfPosessionSeconds,TimeOfPosession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPosessionMinutes,OpponentTimeOfPosessionSeconds,OpponentTimeOfPosession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards
10/4/2012 8:20:00 PM,2012,5,ARI,STL,AWAY,3,17,20,Edward Jones Dome,Dome,70,40,0,39.0,-2.0,3,0,0,0,0,34,22,34:22,20,4,13,3,76,282,3.7,0,17,45,2.6,0,50,28,237,0,0,4.7,8.5,56.0,68.50,19,7,36.8,2,0,0,3,0,1,0,76,5,35,1,1,9,52,6,4,0,7,320,45.7,1,1,0,7,3,0,7,0,25,38,25:38,12,6,6,0,54,242,4.5,2,32,111,3.5,0,21,7,131,2,1,6.2,18.7,33.3,67.76,14,4,28.6,0,0,0,2,1,0,0,36,7,60,0,0,1,10,12,6,0,7,398,56.9,1,1,0,0,0,-6,-2,-8,12.5,27.3,15.3,50.0,0,6,2,8,35.3,20.3,4.5,2,2,1,0,40.6,0,0,0,0,0,0,0,2,1,0,5,76,0,0,1,0,4,4,4,0,46.0,2,2,0,0,0,0,0,1,1,0,4,36,1,36,0,0
10/4/2012 8:20:00 PM,2012,5,STL,ARI,HOME,17,3,20,Edward Jones Dome,Dome,70,40,0,39.0,2.0,7,3,0,7,0,25,38,25:38,12,6,6,0,54,242,4.5,2,32,111,3.5,0,21,7,131,2,1,6.2,18.7,33.3,67.76,14,4,28.6,0,0,0,2,1,0,0,36,7,60,0,0,1,10,12,6,0,7,398,56.9,1,1,0,3,0,0,0,0,34,22,34:22,20,4,13,3,76,282,3.7,0,17,45,2.6,0,50,28,237,0,0,4.7,8.5,56.0,68.50,19,7,36.8,2,0,0,3,0,1,0,76,5,35,1,1,9,52,6,4,0,7,320,45.7,1,1,0,50.0,0,6,2,8,35.3,20.3,4.5,0,0,-6,-2,-8,12.5,27.3,15.3,4,4,4,0,46.0,2,2,0,0,0,0,0,1,1,0,4,36,1,36,0,0,2,2,1,0,40.6,0,0,0,0,0,0,0,2,1,0,5,76,0,0,1,0
10/7/2012 1:00:00 PM,2012,5,CIN,MIA,HOME,13,17,30,Paul Brown Stadium,Artificial,49,55,6,45.5,-3.0,6,0,0,7,0,31,11,31:11,18,4,13,1,65,298,4.6,1,19,80,4.2,0,43,26,218,1,2,5.1,8.4,60.5,61.97,14,2,14.3,1,1,100,2,1,2,1,25,5,46,2,1,3,16,6,6,0,6,243,40.5,3,2,-1,0,7,10,0,0,28,49,28:49,15,4,9,2,63,279,4.4,2,35,68,1.9,2,26,17,211,0,0,8.1,12.4,65.4,90.38,13,4,30.8,1,0,0,3,2,1,1,16,2,10,2,2,2,12,7,1,0,5,248,49.6,2,3,1,50.0,50.0,-1,5,-1,17.1,21.4,6.5,66.7,100,1,-5,1,5.3,15.2,7.1,4,4,3,0,38.0,1,1,0,0,0,0,0,3,2,0,2,25,2,49,0,0,4,4,2,0,36.6,2,2,0,0,0,0,0,2,1,0,3,15,1,30,2,1
10/7/2012 1:00:00 PM,2012,5,IND,GB,HOME,30,27,57,Lucas Oil Stadium,Artificial,48,56,8,49.0,6.5,0,3,16,11,0,35,16,35:16,28,8,16,4,89,464,5.2,3,30,119,4.0,1,55,31,345,2,1,6.3,11.1,56.4,79.73,20,8,40.0,1,0,0,5,3,4,3,13,9,100,1,0,4,17,6,7,0,5,223,44.6,1,1,0,7,14,0,6,0,24,44,24:44,21,6,11,4,61,356,5.8,4,24,149,6.2,1,32,20,207,3,1,6.5,10.4,62.5,99.35,13,4,30.8,0,0,0,3,3,2,2,19,9,89,0,0,5,28,10,4,0,7,316,45.1,1,1,0,60.0,75.0,-4,3,1,29.2,16.2,6.8,100,100,4,-3,-1,13.3,16.9,13.5,7,7,4,0,40.8,1,1,0,1,0,1,1,4,3,0,2,13,0,0,1,0,5,5,5,0,43.3,3,3,0,1,0,0,0,2,0,0,4,19,3,95,1,0
10/7/2012 1:00:00 PM,2012,5,KC,BAL,HOME,6,9,15,Arrowhead Stadium,Grass,47,45,0,47.0,6.0,0,3,0,3,0,34,10,34:10,19,12,6,1,68,338,5.0,0,51,214,4.2,0,17,11,124,0,2,7.3,11.3,64.7,46.81,13,6,46.2,0,0,0,3,0,2,0,62,8,60,3,2,0,0,6,4,0,5,236,47.2,4,2,-2,3,0,6,0,0,25,50,25:50,15,6,8,1,55,298,5.4,0,24,133,5.5,0,27,13,165,0,1,6.1,12.7,48.1,52.24,11,3,27.3,0,0,0,3,0,0,0,19,5,33,1,1,4,22,2,9,0,5,232,46.4,2,4,2,0,0,4,-5,4,16.7,19.4,0,0,0,-4,5,-4,17.6,11.8,12.9,3,3,1,0,45.2,0,0,0,0,0,0,0,2,2,0,5,33,3,82,1,29,4,3,1,0,39.8,0,0,0,0,0,0,0,3,3,0,1,10,2,52,2,9
10/7/2012 1:00:00 PM,2012,5,MIN,TEN,HOME,30,7,37,Metrodome,Dome,66,40,0,44.0,-6.0,7,6,10,7,0,33,6,33:6,25,9,13,3,67,433,6.5,3,31,175,5.6,1,35,25,258,2,2,7.4,10.3,71.4,87.56,11,3,27.3,0,0,0,5,3,1,1,5,5,60,0,0,1,0,3,5,0,3,138,46,2,2,0,0,0,0,7,0,26,54,26:54,18,3,14,1,69,267,3.9,1,19,52,2.7,0,48,29,215,1,1,4.5,7.4,60.4,69.36,17,8,47.1,2,1,50.0,2,1,0,0,37,10,75,2,1,2,19,2,4,0,6,256,42.7,2,2,0,60.0,100,1,1,1,26.3,6.0,2.8,50.0,0,-1,-1,-1,12.9,5.6,4.0,7,6,5,0,37.7,3,3,0,0,0,0,0,3,3,0,2,1,0,0,1,6,2,1,1,0,42.8,1,1,0,0,0,0,0,0,0,0,2,25,2,61,2,12
10/7/2012 1:00:00 PM,2012,5,NYG,CLE,HOME,41,27,68,MetLife Stadium,FieldTurf,51,84,2,43.5,-8.0,7,20,7,7,0,35,24,35:24,30,14,12,4,71,502,7.1,5,34,243,7.1,2,37,25,259,3,1,7,10.4,67.6,103.32,11,6,54.5,0,0,0,5,3,3,3,54,3,25,1,1,0,0,2,2,0,2,100,50,2,3,1,14,3,3,7,0,24,36,24:36,15,3,11,1,54,375,6.9,3,19,84,4.4,1,35,22,291,2,2,8.3,13.2,62.9,84.35,12,3,25.0,2,2,100,3,1,1,0,56,10,91,1,1,0,0,1,0,0,3,144,48,3,2,-1,60.0,100,1,2,0,10.5,5.7,0,33.3,0,-1,-2,0,0,2.7,0,7,7,1,0,34.0,5,5,0,0,0,0,0,2,2,0,1,8,5,67,2,46,6,2,0,0,45.3,3,3,0,0,0,0,0,2,2,0,1,12,6,221,1,44
10/7/2012 1:00:00 PM,2012,5,PIT,PHI,HOME,16,14,30,Heinz Field,Grass,48,68,4,44.0,-3.5,0,10,0,6,0,33,31,33:31,22,6,14,2,68,343,5.0,1,30,123,4.1,0,38,22,220,1,0,5.8,10,57.9,83.22,14,6,42.9,1,0,0,4,1,1,0,7,9,106,3,0,0,0,8,6,0,4,185,46.2,0,2,2,0,0,7,7,0,26,29,26:29,19,7,9,3,56,246,4.4,2,23,78,3.4,0,30,20,168,2,0,5.6,8.4,66.7,103.19,10,4,40.0,2,2,100,3,2,2,1,13,5,35,4,2,3,7,3,1,0,4,176,44,2,0,-2,25.0,0,5,5,3,26.1,24.2,0,66.7,50.0,-5,-5,-3,3.3,7.9,9.1,4,2,1,0,43.0,1,1,0,0,0,0,0,3,3,0,1,7,2,57,0,0,3,3,1,0,37.3,2,2,0,0,0,0,0,0,0,0,1,13,3,65,0,0
10/7/2012 1:00:00 PM,2012,5,WAS,ATL,HOME,17,24,41,Fedex Field,Grass,52,77,3,51.0,3.0,0,7,3,7,0,22,59,22:59,12,6,6,0,48,316,6.6,2,21,129,6.1,0,24,15,187,1,2,7.8,12.5,62.5,65.80,9,1,11.1,0,0,0,2,0,1,0,50,4,20,0,0,3,15,3,3,0,6,254,42.3,2,2,0,0,7,0,17,0,37,1,37:1,28,5,21,2,81,421,5.2,3,28,83,3.0,1,52,34,338,2,1,6.5,9.9,65.4,88.46,17,9,52.9,0,0,0,3,3,1,1,30,2,13,1,1,1,7,8,4,0,6,293,48.8,2,2,0,0,0,-5,-1,-2,10.7,5.7,11.1,100,100,5,1,2,19.0,29.6,1.9,4,3,2,0,42.0,2,2,0,0,0,0,0,2,1,0,3,22,4,113,1,28,5,5,1,0,38.5,3,3,0,0,0,0,0,1,1,0,2,2,2,36,2,28
10/7/2012 1:00:00 PM,2012,5,ATL,WAS,AWAY,24,17,41,Fedex Field,Grass,52,77,3,51.0,-3.0,0,7,0,17,0,37,1,37:1,28,5,21,2,81,421,5.2,3,28,83,3.0,1,52,34,338,2,1,6.5,9.9,65.4,88.46,17,9,52.9,0,0,0,3,3,1,1,30,2,13,1,1,1,7,8,4,0,6,293,48.8,2,2,0,0,7,3,7,0,22,59,22:59,12,6,6,0,48,316,6.6,2,21,129,6.1,0,24,15,187,1,2,7.8,12.5,62.5,65.80,9,1,11.1,0,0,0,2,0,1,0,50,4,20,0,0,3,15,3,3,0,6,254,42.3,2,2,0,100,100,5,1,2,19.0,29.6,1.9,0,0,-5,-1,-2,10.7,5.7,11.1,5,5,1,0,38.5,3,3,0,0,0,0,0,1,1,0,2,2,2,36,2,28,4,3,2,0,42.0,2,2,0,0,0,0,0,2,1,0,3,22,4,113,1,28
10/7/2012 1:00:00 PM,2012,5,BAL,KC,AWAY,9,6,15,Arrowhead Stadium,Grass,47,45,0,47.0,-6.0,3,0,6,0,0,25,50,25:50,15,6,8,1,55,298,5.4,0,24,133,5.5,0,27,13,165,0,1,6.1,12.7,48.1,52.24,11,3,27.3,0,0,0,3,0,0,0,19,5,33,1,1,4,22,2,9,0,5,232,46.4,2,4,2,0,3,0,3,0,34,10,34:10,19,12,6,1,68,338,5.0,0,51,214,4.2,0,17,11,124,0,2,7.3,11.3,64.7,46.81,13,6,46.2,0,0,0,3,0,2,0,62,8,60,3,2,0,0,6,4,0,5,236,47.2,4,2,-2,0,0,-4,5,-4,17.6,11.8,12.9,0,0,4,-5,4,16.7,19.4,0,4,3,1,0,39.8,0,0,0,0,0,0,0,3,3,0,1,10,2,52,2,9,3,3,1,0,45.2,0,0,0,0,0,0,0,2,2,0,5,33,3,82,1,29
10/7/2012 1:00:00 PM,2012,5,CLE,NYG,AWAY,27,41,68,MetLife Stadium,FieldTurf,51,84,2,43.5,8.0,14,3,3,7,0,24,36,24:36,15,3,11,1,54,375,6.9,3,19,84,4.4,1,35,22,291,2,2,8.3,13.2,62.9,84.35,12,3,25.0,2,2,100,3,1,1,0,56,10,91,1,1,0,0,1,0,0,3,144,48,3,2,-1,7,20,7,7,0,35,24,35:24,30,14,12,4,71,502,7.1,5,34,243,7.1,2,37,25,259,3,1,7,10.4,67.6,103.32,11,6,54.5,0,0,0,5,3,3,3,54,3,25,1,1,0,0,2,2,0,2,100,50,2,3,1,33.3,0,-1,-2,0,0,2.7,0,60.0,100,1,2,0,10.5,5.7,0,6,2,0,0,45.3,3,3,0,0,0,0,0,2,2,0,1,12,6,221,1,44,7,7,1,0,34.0,5,5,0,0,0,0,0,2,2,0,1,8,5,67,2,46
10/7/2012 1:00:00 PM,2012,5,GB,IND,AWAY,27,30,57,Lucas Oil Stadium,Artificial,48,56,8,49.0,-6.5,7,14,0,6,0,24,44,24:44,21,6,11,4,61,356,5.8,4,24,149,6.2,1,32,20,207,3,1,6.5,10.4,62.5,99.35,13,4,30.8,0,0,0,3,3,2,2,19,9,89,0,0,5,28,10,4,0,7,316,45.1,1,1,0,0,3,16,11,0,35,16,35:16,28,8,16,4,89,464,5.2,3,30,119,4.0,1,55,31,345,2,1,6.3,11.1,56.4,79.73,20,8,40.0,1,0,0,5,3,4,3,13,9,100,1,0,4,17,6,7,0,5,223,44.6,1,1,0,100,100,4,-3,-1,13.3,16.9,13.5,60.0,75.0,-4,3,1,29.2,16.2,6.8,5,5,5,0,43.3,3,3,0,1,0,0,0,2,0,0,4,19,3,95,1,0,7,7,4,0,40.8,1,1,0,1,0,1,1,4,3,0,2,13,0,0,1,0
10/7/2012 1:00:00 PM,2012,5,MIA,CIN,AWAY,17,13,30,Paul Brown Stadium,Artificial,49,55,6,45.5,3.0,0,7,10,0,0,28,49,28:49,15,4,9,2,63,279,4.4,2,35,68,1.9,2,26,17,211,0,0,8.1,12.4,65.4,90.38,13,4,30.8,1,0,0,3,2,1,1,16,2,10,2,2,2,12,7,1,0,5,248,49.6,2,3,1,6,0,0,7,0,31,11,31:11,18,4,13,1,65,298,4.6,1,19,80,4.2,0,43,26,218,1,2,5.1,8.4,60.5,61.97,14,2,14.3,1,1,100,2,1,2,1,25,5,46,2,1,3,16,6,6,0,6,243,40.5,3,2,-1,66.7,100,1,-5,1,5.3,15.2,7.1,50.0,50.0,-1,5,-1,17.1,21.4,6.5,4,4,2,0,36.6,2,2,0,0,0,0,0,2,1,0,3,15,1,30,2,1,4,4,3,0,38.0,1,1,0,0,0,0,0,3,2,0,2,25,2,49,0,0
10/7/2012 1:00:00 PM,2012,5,PHI,PIT,AWAY,14,16,30,Heinz Field,Grass,48,68,4,44.0,3.5,0,0,7,7,0,26,29,26:29,19,7,9,3,56,246,4.4,2,23,78,3.4,0,30,20,168,2,0,5.6,8.4,66.7,103.19,10,4,40.0,2,2,100,3,2,2,1,13,5,35,4,2,3,7,3,1,0,4,176,44,2,0,-2,0,10,0,6,0,33,31,33:31,22,6,14,2,68,343,5.0,1,30,123,4.1,0,38,22,220,1,0,5.8,10,57.9,83.22,14,6,42.9,1,0,0,4,1,1,0,7,9,106,3,0,0,0,8,6,0,4,185,46.2,0,2,2,66.7,50.0,-5,-5,-3,3.3,7.9,9.1,25.0,0,5,5,3,26.1,24.2,0,3,3,1,0,37.3,2,2,0,0,0,0,0,0,0,0,1,13,3,65,0,0,4,2,1,0,43.0,1,1,0,0,0,0,0,3,3,0,1,7,2,57,0,0
10/7/2012 1:00:00 PM,2012,5,TEN,MIN,AWAY,7,30,37,Metrodome,Dome,66,40,0,44.0,6.0,0,0,0,7,0,26,54,26:54,18,3,14,1,69,267,3.9,1,19,52,2.7,0,48,29,215,1,1,4.5,7.4,60.4,69.36,17,8,47.1,2,1,50.0,2,1,0,0,37,10,75,2,1,2,19,2,4,0,6,256,42.7,2,2,0,7,6,10,7,0,33,6,33:6,25,9,13,3,67,433,6.5,3,31,175,5.6,1,35,25,258,2,2,7.4,10.3,71.4,87.56,11,3,27.3,0,0,0,5,3,1,1,5,5,60,0,0,1,0,3,5,0,3,138,46,2,2,0,50.0,0,-1,-1,-1,12.9,5.6,4.0,60.0,100,1,1,1,26.3,6.0,2.8,2,1,1,0,42.8,1,1,0,0,0,0,0,0,0,0,2,25,2,61,2,12,7,6,5,0,37.7,3,3,0,0,0,0,0,3,3,0,2,1,0,0,1,6
10/7/2012 4:05:00 PM,2012,5,CHI,JAX,AWAY,41,3,44,EverBank Field,Grass,88,53,3,39.0,-6.5,3,0,10,28,0,36,0,36:0,26,9,16,1,73,501,6.9,5,33,214,6.5,1,39,23,287,2,1,7.4,12.5,59.0,88.30,17,10,58.8,1,1,100,3,1,2,1,80,12,80,0,0,1,5,4,5,0,3,122,40.7,1,3,2,0,3,0,0,0,24,0,24:0,10,3,5,2,53,189,3.6,0,17,60,3.5,0,33,17,129,0,2,3.9,7.6,51.5,36.05,13,5,38.5,0,0,0,1,0,0,0,0,6,49,1,1,3,13,4,3,0,6,291,48.5,3,1,-2,33.3,50.0,0,2,2,29.4,11.1,2.5,0,0,0,-2,-2,9.1,10.0,8.3,8,7,5,0,34.0,5,5,0,0,0,0,0,2,2,0,4,8,1,28,2,72,2,2,1,0,47.2,0,0,0,0,0,0,0,1,1,0,0,0,3,65,1,0
10/7/2012 4:05:00 PM,2012,5,SEA,CAR,AWAY,16,12,28,Bank of America Stadium,Grass,63,69,6,42.5,2.0,3,3,7,3,0,35,37,35:37,17,7,10,0,62,310,5,1,35,98,2.8,0,25,19,212,1,2,8.5,11.2,76.0,80.75,14,7,50.0,1,0,0,3,1,0,0,39,7,65,1,1,2,9,5,3,0,3,122,40.7,3,2,-1,0,3,7,2,0,24,23,24:23,13,4,7,2,52,190,3.7,1,19,82,4.3,0,29,12,108,0,0,3.7,9,41.4,52.08,11,2,18.2,1,0,0,2,0,1,0,43,3,25,3,2,4,33,2,6,1,7,318,45.4,2,3,1,33.3,0,3,-3,2,15.8,15.2,7.4,0,0,-3,3,-2,17.1,7.4,12.1,6,5,2,0,36.3,1,1,0,0,0,0,0,3,3,0,5,39,3,48,0,0,3,1,0,0,39.9,1,1,0,0,0,0,0,1,1,0,1,13,4,81,2,30
10/7/2012 4:05:00 PM,2012,5,CAR,SEA,HOME,12,16,28,Bank of America Stadium,Grass,63,69,6,42.5,-2.0,0,3,7,2,0,24,23,24:23,13,4,7,2,52,190,3.7,1,19,82,4.3,0,29,12,108,0,0,3.7,9,41.4,52.08,11,2,18.2,1,0,0,2,0,1,0,43,3,25,3,2,4,33,2,6,1,7,318,45.4,2,3,1,3,3,7,3,0,35,37,35:37,17,7,10,0,62,310,5,1,35,98,2.8,0,25,19,212,1,2,8.5,11.2,76.0,80.75,14,7,50.0,1,0,0,3,1,0,0,39,7,65,1,1,2,9,5,3,0,3,122,40.7,3,2,-1,0,0,-3,3,-2,17.1,7.4,12.1,33.3,0,3,-3,2,15.8,15.2,7.4,3,1,0,0,39.9,1,1,0,0,0,0,0,1,1,0,1,13,4,81,2,30,6,5,2,0,36.3,1,1,0,0,0,0,0,3,3,0,5,39,3,48,0,0
10/7/2012 4:05:00 PM,2012,5,JAX,CHI,HOME,3,41,44,EverBank Field,Grass,88,53,3,39.0,6.5,0,3,0,0,0,24,0,24:0,10,3,5,2,53,189,3.6,0,17,60,3.5,0,33,17,129,0,2,3.9,7.6,51.5,36.05,13,5,38.5,0,0,0,1,0,0,0,0,6,49,1,1,3,13,4,3,0,6,291,48.5,3,1,-2,3,0,10,28,0,36,0,36:0,26,9,16,1,73,501,6.9,5,33,214,6.5,1,39,23,287,2,1,7.4,12.5,59.0,88.30,17,10,58.8,1,1,100,3,1,2,1,80,12,80,0,0,1,5,4,5,0,3,122,40.7,1,3,2,0,0,0,-2,-2,9.1,10.0,8.3,33.3,50.0,0,2,2,29.4,11.1,2.5,2,2,1,0,47.2,0,0,0,0,0,0,0,1,1,0,0,0,3,65,1,0,8,7,5,0,34.0,5,5,0,0,0,0,0,2,2,0,4,8,1,28,2,72
10/7/2012 4:25:00 PM,2012,5,NE,DEN,HOME,31,21,52,Gillette Stadium,Artificial,54,65,4,50.5,-6.0,7,10,14,0,0,35,49,35:49,35,18,16,1,89,444,5.0,4,54,251,4.6,3,31,23,193,1,0,6.2,8.4,74.2,100.60,17,11,64.7,1,0,0,5,4,5,4,5,6,59,2,1,4,30,5,2,0,3,129,43,1,3,2,0,7,7,7,0,24,11,24:11,22,5,16,1,66,394,6.0,3,20,70,3.5,0,44,31,324,3,0,7.4,10.5,70.5,114.20,13,7,53.8,2,1,50.0,4,3,3,3,0,4,21,3,3,2,13,5,9,0,3,137,45.7,3,1,-2,80.0,80.0,0,-7,-2,10.0,10.9,11.4,75.0,100,0,7,2,16.7,14.3,4.3,6,5,2,0,43.0,4,4,0,0,0,0,0,1,1,0,1,5,2,23,0,0,4,3,2,0,37.3,3,3,0,0,0,0,0,0,0,0,0,0,4,61,0,0
10/7/2012 4:25:00 PM,2012,5,SF,BUF,HOME,45,3,48,Candlestick Park,Grass,62,70,0,45.5,-10.0,3,14,7,21,0,36,14,36:14,29,18,11,0,63,621,9.9,6,38,311,8.2,3,25,19,310,3,0,12.4,16.3,76.0,156.67,11,7,63.6,1,1,100,5,4,3,2,23,7,53,1,1,0,0,3,3,0,2,112,56,1,2,1,0,3,0,0,0,23,46,23:46,10,4,6,0,46,204,4.4,0,19,89,4.7,0,26,16,115,0,1,4.4,7.2,61.5,55.77,10,2,20.0,0,0,0,1,0,0,0,28,5,30,1,1,1,11,3,0,0,6,286,47.7,2,1,-1,80.0,66.7,0,3,1,15.8,11.1,0,0,0,0,-3,-1,0,12.0,3.7,8,7,6,0,42.0,6,6,0,0,0,0,0,1,1,0,3,19,2,45,1,4,2,2,0,0,41.2,0,0,0,0,0,0,0,1,1,0,1,28,2,87,0,0
10/7/2012 4:25:00 PM,2012,5,BUF,SF,AWAY,3,45,48,Candlestick Park,Grass,62,70,0,45.5,10.0,0,3,0,0,0,23,46,23:46,10,4,6,0,46,204,4.4,0,19,89,4.7,0,26,16,115,0,1,4.4,7.2,61.5,55.77,10,2,20.0,0,0,0,1,0,0,0,28,5,30,1,1,1,11,3,0,0,6,286,47.7,2,1,-1,3,14,7,21,0,36,14,36:14,29,18,11,0,63,621,9.9,6,38,311,8.2,3,25,19,310,3,0,12.4,16.3,76.0,156.67,11,7,63.6,1,1,100,5,4,3,2,23,7,53,1,1,0,0,3,3,0,2,112,56,1,2,1,0,0,0,-3,-1,0,12.0,3.7,80.0,66.7,0,3,1,15.8,11.1,0,2,2,0,0,41.2,0,0,0,0,0,0,0,1,1,0,1,28,2,87,0,0,8,7,6,0,42.0,6,6,0,0,0,0,0,1,1,0,3,19,2,45,1,4
10/7/2012 4:25:00 PM,2012,5,DEN,NE,AWAY,21,31,52,Gillette Stadium,Artificial,54,65,4,50.5,6.0,0,7,7,7,0,24,11,24:11,22,5,16,1,66,394,6.0,3,20,70,3.5,0,44,31,324,3,0,7.4,10.5,70.5,114.20,13,7,53.8,2,1,50.0,4,3,3,3,0,4,21,3,3,2,13,5,9,0,3,137,45.7,3,1,-2,7,10,14,0,0,35,49,35:49,35,18,16,1,89,444,5.0,4,54,251,4.6,3,31,23,193,1,0,6.2,8.4,74.2,100.60,17,11,64.7,1,0,0,5,4,5,4,5,6,59,2,1,4,30,5,2,0,3,129,43,1,3,2,75.0,100,0,7,2,16.7,14.3,4.3,80.0,80.0,0,-7,-2,10.0,10.9,11.4,4,3,2,0,37.3,3,3,0,0,0,0,0,0,0,0,0,0,4,61,0,0,6,5,2,0,43.0,4,4,0,0,0,0,0,1,1,0,1,5,2,23,0,0
10/7/2012 8:20:00 PM,2012,5,SD,NO,AWAY,24,31,55,Mercedes-Benz Superdome,Artificial,65,73,12,52.5,3.5,7,10,7,0,0,30,34,30:34,27,6,18,3,65,427,6.6,3,18,117,6.5,1,42,27,310,2,1,7.4,11.5,64.3,92.36,12,4,33.3,0,0,0,3,2,1,0,25,7,56,1,1,5,44,7,5,0,4,182,45.5,2,1,-1,7,7,7,10,0,29,26,29:26,21,1,19,1,69,404,5.9,4,21,53,2.5,0,45,29,351,4,1,7.8,12.1,64.4,108.66,16,9,56.2,1,0,0,4,3,2,1,43,10,99,2,0,3,19,6,6,0,4,207,51.8,1,2,1,66.7,0,1,-1,-2,23.8,14.6,10.6,75.0,50.0,-1,1,2,33.3,12.8,6.2,5,5,3,0,45.0,3,3,0,0,0,0,0,2,1,0,2,16,5,127,1,9,6,6,1,0,47.8,4,4,0,0,0,0,0,1,1,0,2,2,2,49,1,41
